"","date","open","high","low","close","volume","adjclose","highesthigh","lowestlow","month","quarter","year","weekday","close.1","higherclose","lowerclose","gapup","gapdown","high.1","higherhigh","low.1","lowerlow","lowerhigh","higherlow","open.1","higheropen","loweropen","bagapup","bagapdown","truerange","atr","vma","atr20","sepoc","sepol","sepoh","sepcl","sepch","sepocabs","highsep","net","net2","netreturn","netreturn2","netreturn3","netreturn4","netreturn5","atr3","volratio","highesthigh2","lowestlow2","sepoc2","open.2","highesthigh3","lowestlow3","sepoc3","open.3","highesthigh4","lowestlow4","sepoc4","netup","range","rangeratio","highrange","bigup","netdown","bigdown","month.1","quarter.1","year.1","weekday.1","higherclose.1","lowerclose.1","higherhigh.1","lowerlow.1","lowerhigh.1","higherlow.1","truerange.1","atr.1","vma.1","atr20.1","sepoc.1","sepol.1","sepoh.1","sepcl.1","sepch.1","highsep.1","net.1","net2.1","netreturn.1","netreturn2.1","netreturn3.1","netreturn4.1","netreturn5.1","volratio.1","sepoc2.1","sepoc3.1","sepoc4.1","bigup.1","bigdown.1"
"70","13-02-11",778.4,783,773.75,782.42,2167700,782.42,786.67,636,"Feb","1Q","2013","Mon",785.37,FALSE,TRUE,FALSE,TRUE,786.67,FALSE,779.56,TRUE,TRUE,FALSE,780.13,FALSE,TRUE,FALSE,TRUE,9.25,12.3534782608696,2301147.14285714,13.637,43.4594594594593,50.27027027027,49.72972972973,93.7297297297293,6.27027027027071,43.4594594594593,FALSE,-2.95000000000005,8.46999999999991,-0.375619134930039,1.09438594224431,1.59055792876897,2.17828505759134,3.08292271613395,10.14,0.743565300285985,786.67,773.75,17.7244582043341,769.7,786.67,765.5,60.0850259801603,759.07,786.67,758.5,82.8895988640396,FALSE,9.25,0.678301679254967,FALSE,FALSE,TRUE,FALSE,2,1,2,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,7.86000000000001,12.3991176470588,2303081.15942029,13.481,73.6990154711674,8.01687763713149,91.9831223628685,81.7158931082988,18.2841068917012,TRUE,11.42,15.2,1.47554751598939,1.97359024630925,2.56353331417976,3.47158177650129,1.25966993295512,0.880993002497341,74.0198393953708,93.3617323393681,86.0489882854102,FALSE,FALSE
"71","13-02-12",781.75,787.9,779.37,780.7,1859000,780.7,787.9,636,"Feb","1Q","2013","Tue",782.42,FALSE,TRUE,FALSE,TRUE,783,TRUE,773.75,FALSE,FALSE,TRUE,778.4,TRUE,FALSE,FALSE,FALSE,8.52999999999997,12.2988571428571,2294919.71830986,13.071,-12.3094958968342,27.9015240328254,72.0984759671746,15.5920281359912,84.4079718640088,12.3094958968342,FALSE,-1.71999999999991,-4.66999999999996,-0.219830781421737,-0.594624189872284,0.872149363653985,1.36723061142345,1.95366573510591,8.54666666666666,0.653864789738096,787.9,773.75,16.2544169611312,780.13,787.9,773.75,4.0282685512371,769.7,787.9,765.5,49.1071428571429,FALSE,8.52999999999997,0.652589702394611,FALSE,FALSE,TRUE,FALSE,2,1,2,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,9.25,12.3534782608696,2301147.14285714,13.637,43.4594594594593,50.27027027027,49.72972972973,93.7297297297293,6.27027027027071,FALSE,-2.95000000000005,8.46999999999991,-0.375619134930039,1.09438594224431,1.59055792876897,2.17828505759134,3.08292271613395,0.743565300285985,17.7244582043341,60.0850259801603,82.8895988640396,FALSE,FALSE
"72","13-02-13",780.13,785.35,779.97,782.86,1198200,782.86,787.9,636,"Feb","1Q","2013","Wed",780.7,TRUE,FALSE,FALSE,TRUE,787.9,FALSE,779.37,FALSE,TRUE,TRUE,781.75,FALSE,TRUE,FALSE,FALSE,5.38,12.2014084507042,2279687.5,12.195,50.7434944237922,2.9739776951667,97.0260223048333,53.7174721189589,46.2825278810411,50.7434944237922,FALSE,2.15999999999997,0.440000000000055,0.27667477904445,0.0562357812939451,-0.319594585991312,1.15123716002326,1.64768817274108,7.71999999999999,0.633046330463303,787.9,779.37,13.0128956623683,778.4,787.9,773.75,31.5194346289756,780.13,787.9,773.75,19.2932862190814,TRUE,5.38,0.441164411644115,FALSE,FALSE,FALSE,FALSE,2,1,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,8.52999999999997,12.2988571428571,2294919.71830986,13.071,-12.3094958968342,27.9015240328254,72.0984759671746,15.5920281359912,84.4079718640088,FALSE,-1.71999999999991,-4.66999999999996,-0.219830781421737,-0.594624189872284,0.872149363653985,1.36723061142345,1.95366573510591,0.653864789738096,16.2544169611312,4.0282685512371,49.1071428571429,FALSE,FALSE
"73","13-02-14",779.73,788.74,777.77,787.82,1735300,787.82,788.74,636,"Feb","1Q","2013","Thu",782.86,TRUE,FALSE,FALSE,TRUE,785.35,TRUE,779.97,TRUE,FALSE,FALSE,780.13,FALSE,TRUE,FALSE,TRUE,10.97,12.1843055555556,2272230.1369863,12.21,73.7465815861441,17.8669097538745,82.1330902461255,91.6134913400186,8.38650865998137,73.7465815861441,TRUE,4.96000000000004,7.12,0.633574330020692,0.912002049442817,0.690166406789205,0.311954874772402,1.79210543316752,8.29333333333333,0.679224679224678,788.74,777.77,70.1002734731088,781.75,788.74,777.77,55.3327256153148,778.4,788.74,773.75,62.8418945963981,TRUE,10.97,0.8984438984439,FALSE,FALSE,FALSE,FALSE,2,1,2,4,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5.38,12.2014084507042,2279687.5,12.195,50.7434944237922,2.9739776951667,97.0260223048333,53.7174721189589,46.2825278810411,FALSE,2.15999999999997,0.440000000000055,0.27667477904445,0.0562357812939451,-0.319594585991312,1.15123716002326,1.64768817274108,0.633046330463303,13.0128956623683,31.5194346289756,19.2932862190814,FALSE,FALSE
"74","13-02-15",787.4,793.26,787.07,792.89,2729800,792.89,793.26,636,"Feb","1Q","2013","Fri",787.82,TRUE,FALSE,FALSE,TRUE,788.74,TRUE,777.77,FALSE,FALSE,TRUE,779.73,TRUE,FALSE,FALSE,FALSE,6.18999999999994,12.1021917808219,2278413.51351351,12.0885,88.6914378029089,5.33117932148514,94.6688206785149,94.0226171243941,5.97738287560594,88.6914378029089,TRUE,5.06999999999994,10.03,0.643548018582907,1.2811997036507,1.56141923914435,1.33815597760794,0.957510472770795,7.51333333333332,0.621527346927519,793.26,777.77,84.9580374435117,780.13,793.26,777.77,82.375726275016,781.75,793.26,777.77,71.917366042608,TRUE,6.18999999999994,0.512056913595561,FALSE,FALSE,FALSE,FALSE,2,1,2,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10.97,12.1843055555556,2272230.1369863,12.21,73.7465815861441,17.8669097538745,82.1330902461255,91.6134913400186,8.38650865998137,TRUE,4.96000000000004,7.12,0.633574330020692,0.912002049442817,0.690166406789205,0.311954874772402,1.79210543316752,0.679224679224678,70.1002734731088,55.3327256153148,62.8418945963981,FALSE,FALSE
"75","13-02-19",795.99,807,795.28,806.85,2931800,806.85,807,636,"Feb","1Q","2013","Tue",792.89,TRUE,FALSE,TRUE,FALSE,793.26,TRUE,787.07,FALSE,FALSE,TRUE,787.4,TRUE,FALSE,TRUE,FALSE,13.74,12.1243243243243,2287125.33333333,12.2035,92.6621160409555,6.058020477816,93.941979522184,98.7201365187715,1.27986348122847,92.6621160409555,TRUE,13.96,19.03,1.7606477569398,2.41552638927673,3.06440487443476,3.34955808889459,3.12236394775185,10.3,0.844020158151348,807,787.07,97.5915704967391,779.73,807,777.77,92.7813889839206,780.13,807,777.77,91.4129319192611,TRUE,11.72,0.960380218789693,FALSE,FALSE,FALSE,FALSE,2,1,2,6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,6.18999999999994,12.1021917808219,2278413.51351351,12.0885,88.6914378029089,5.33117932148514,94.6688206785149,94.0226171243941,5.97738287560594,TRUE,5.06999999999994,10.03,0.643548018582907,1.2811997036507,1.56141923914435,1.33815597760794,0.957510472770795,0.621527346927519,84.9580374435117,82.375726275016,71.917366042608,FALSE,FALSE
"76","13-02-20",805.3,808.97,791.79,792.46,2764200,792.46,808.97,636,"Feb","1Q","2013","Wed",806.85,FALSE,TRUE,FALSE,TRUE,807,TRUE,795.28,TRUE,FALSE,FALSE,795.99,TRUE,FALSE,FALSE,FALSE,17.1800000000001,12.1917333333333,2293402.63157895,12.5715,-74.7380675203718,78.6379511059368,21.3620488940632,3.89988358556502,96.100116414435,74.7380675203718,TRUE,-14.39,-0.42999999999995,-1.78347896139307,-0.0542319867825269,0.588967022924014,1.22627289681425,1.50634046368643,12.37,0.983971681979079,808.97,791.79,-20.5471478463327,787.4,808.97,787.07,23.1050228310505,779.73,808.97,777.77,40.801282051282,FALSE,17.1800000000001,1.36658314441396,FALSE,FALSE,TRUE,FALSE,2,1,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,13.74,12.1243243243243,2287125.33333333,12.2035,92.6621160409555,6.058020477816,93.941979522184,98.7201365187715,1.27986348122847,TRUE,13.96,19.03,1.7606477569398,2.41552638927673,3.06440487443476,3.34955808889459,3.12236394775185,0.844020158151348,97.5915704967391,92.7813889839206,91.4129319192611,FALSE,FALSE
"77","13-02-21",798,805.45,791.22,795.53,3506400,795.53,808.97,636,"Feb","1Q","2013","Thu",792.46,TRUE,FALSE,TRUE,FALSE,808.97,FALSE,791.79,TRUE,TRUE,FALSE,805.3,FALSE,TRUE,FALSE,FALSE,14.23,12.2185526315789,2309155.84415584,11.1,-17.3576950105413,47.6458186929021,52.3541813070979,30.2881236823608,69.7118763176392,17.3576950105413,FALSE,3.06999999999994,-11.3200000000001,0.387401256845754,-1.40298692445933,0.332959174664826,0.978649945418986,1.61842475027463,15.05,1.35585585585586,808.97,791.22,-55.0422535211267,795.99,808.97,791.22,-2.59154929577485,787.4,808.97,787.07,37.1232876712329,TRUE,14.23,1.28198198198198,FALSE,FALSE,FALSE,FALSE,2,1,2,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,17.1800000000001,12.1917333333333,2293402.63157895,12.5715,-74.7380675203718,78.6379511059368,21.3620488940632,3.89988358556502,96.100116414435,TRUE,-14.39,-0.42999999999995,-1.78347896139307,-0.0542319867825269,0.588967022924014,1.22627289681425,1.50634046368643,0.983971681979079,-20.5471478463327,23.1050228310505,40.801282051282,FALSE,FALSE
"78","13-02-22",799.26,801.25,793.8,799.71,2053900,799.71,808.97,636,"Feb","1Q","2013","Fri",795.53,TRUE,FALSE,TRUE,FALSE,805.45,FALSE,791.22,FALSE,TRUE,TRUE,798,TRUE,FALSE,FALSE,FALSE,7.45000000000005,12.1566233766234,2305883.33333333,10.6565,6.04026845637642,73.2885906040269,26.7114093959731,79.3288590604033,20.6711409395967,6.04026845637642,FALSE,4.18000000000006,7.25,0.52543587294005,0.914872674961509,-0.884922848113034,0.860144534550833,1.5092279962428,12.9533333333334,1.21553355542001,805.45,791.22,12.0168657765287,805.3,808.97,791.22,-31.4929577464784,795.99,808.97,791.22,20.9577464788734,TRUE,7.45000000000005,0.699103833341156,FALSE,FALSE,FALSE,FALSE,2,1,2,5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,14.23,12.2185526315789,2309155.84415584,11.1,-17.3576950105413,47.6458186929021,52.3541813070979,30.2881236823608,69.7118763176392,FALSE,3.06999999999994,-11.3200000000001,0.387401256845754,-1.40298692445933,0.332959174664826,0.978649945418986,1.61842475027463,1.35585585585586,-55.0422535211267,-2.59154929577485,37.1232876712329,FALSE,FALSE
"79","13-02-25",802.3,808.41,790.49,790.77,2303900,790.77,808.97,636,"Feb","1Q","2013","Mon",799.71,FALSE,TRUE,TRUE,FALSE,801.25,TRUE,793.8,TRUE,FALSE,FALSE,799.26,TRUE,FALSE,TRUE,FALSE,17.92,12.2305128205128,2305858.2278481,11.141,-64.3415178571428,65.9040178571427,34.0959821428573,1.56249999999985,98.4375000000001,64.3415178571428,FALSE,-8.94000000000005,-4.75999999999999,-1.11790524064974,-0.598343242869537,-0.2132599752669,-1.99293548986801,-0.267376306927825,13.2,1.18481285342429,808.41,790.49,-47.3772321428573,798,808.41,790.49,-40.3459821428573,805.3,808.97,790.49,-78.6255411255409,FALSE,17.92,1.60847320707297,TRUE,FALSE,TRUE,FALSE,2,1,2,6,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7.45000000000005,12.1566233766234,2305883.33333333,10.6565,6.04026845637642,73.2885906040269,26.7114093959731,79.3288590604033,20.6711409395967,FALSE,4.18000000000006,7.25,0.52543587294005,0.914872674961509,-0.884922848113034,0.860144534550833,1.5092279962428,1.21553355542001,12.0168657765287,-31.4929577464784,20.9577464788734,FALSE,FALSE
"80","13-02-26",795,795.95,784.4,790.13,2202500,790.13,808.97,636,"Feb","1Q","2013","Tue",790.77,FALSE,TRUE,TRUE,FALSE,808.41,FALSE,790.49,TRUE,TRUE,FALSE,802.3,FALSE,TRUE,FALSE,FALSE,11.5500000000001,12.2218987341772,2304566.25,11.333,-42.164502164502,91.7748917748914,8.22510822510857,49.6103896103895,50.3896103896105,42.164502164502,FALSE,-0.639999999999986,-9.58000000000004,-0.0809337734107296,-1.19793425116606,-0.678792754515856,-0.294021149332468,-2.07225630538515,12.3066666666667,1.08591429159681,808.41,784.4,-50.6872136609744,799.26,808.41,784.4,-38.0258225739275,798,808.41,784.4,-32.7780091628488,FALSE,11.5500000000001,1.01914762198889,FALSE,FALSE,TRUE,FALSE,2,1,2,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,17.92,12.2305128205128,2305858.2278481,11.141,-64.3415178571428,65.9040178571427,34.0959821428573,1.56249999999985,98.4375000000001,FALSE,-8.94000000000005,-4.75999999999999,-1.11790524064974,-0.598343242869537,-0.2132599752669,-1.99293548986801,-0.267376306927825,1.18481285342429,-47.3772321428573,-40.3459821428573,-78.6255411255409,FALSE,FALSE
"81","13-02-27",794.8,804.75,791.11,799.78,2026100,799.78,808.97,636,"Feb","1Q","2013","Wed",790.13,TRUE,FALSE,TRUE,FALSE,795.95,TRUE,784.4,FALSE,FALSE,TRUE,795,FALSE,TRUE,FALSE,FALSE,13.64,12.239625,2301128.39506173,11.4945,36.5102639296189,27.0527859237533,72.9472140762467,63.5630498533722,36.4369501466278,36.5102639296189,FALSE,9.64999999999998,9.00999999999999,1.22131801096022,1.13939577879787,0.00875317302522216,0.534235038276365,0.923705928374918,14.37,1.25016312149289,804.75,784.4,23.4889434889433,802.3,808.41,784.4,-10.4956268221574,799.26,808.41,784.4,2.16576426488955,TRUE,13.64,1.18665448692853,FALSE,FALSE,FALSE,FALSE,2,1,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,11.5500000000001,12.2218987341772,2304566.25,11.333,-42.164502164502,91.7748917748914,8.22510822510857,49.6103896103895,50.3896103896105,FALSE,-0.639999999999986,-9.58000000000004,-0.0809337734107296,-1.19793425116606,-0.678792754515856,-0.294021149332468,-2.07225630538515,1.08591429159681,-50.6872136609744,-38.0258225739275,-32.7780091628488,FALSE,FALSE
"82","13-02-28",801.1,806.99,801.03,801.2,2265800,801.2,808.97,636,"Feb","1Q","2013","Thu",799.78,TRUE,FALSE,TRUE,FALSE,804.75,TRUE,791.11,FALSE,FALSE,TRUE,794.8,TRUE,FALSE,FALSE,FALSE,5.96000000000004,12.1620987654321,2300697.56097561,11.3905,1.67785234899366,1.17449664429613,98.8255033557039,2.85234899328979,97.1476510067102,1.67785234899366,FALSE,1.42000000000007,11.0700000000001,0.177548825927132,1.40103527267665,1.31896758855294,0.186317540108294,0.712732392241655,10.3833333333334,0.911578362085365,806.99,791.11,40.3022670025195,795,806.99,784.4,27.445772465693,802.3,808.41,784.4,-4.58142440649692,TRUE,5.96000000000004,0.523243053421714,FALSE,FALSE,FALSE,FALSE,2,1,2,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,13.64,12.239625,2301128.39506173,11.4945,36.5102639296189,27.0527859237533,72.9472140762467,63.5630498533722,36.4369501466278,FALSE,9.64999999999998,9.00999999999999,1.22131801096022,1.13939577879787,0.00875317302522216,0.534235038276365,0.923705928374918,1.25016312149289,23.4889434889433,-10.4956268221574,2.16576426488955,FALSE,FALSE
"83","13-03-01",797.8,807.14,796.15,806.19,2175400,806.19,808.97,636,"Mar","1Q","2013","Fri",801.2,TRUE,FALSE,FALSE,TRUE,806.99,TRUE,801.03,TRUE,FALSE,FALSE,801.1,FALSE,TRUE,FALSE,TRUE,10.99,12.1478048780488,2299187.95180723,11.5715,76.3421292083721,15.0136487716103,84.9863512283897,91.3557779799824,8.64422202001757,76.3421292083721,TRUE,4.99000000000001,6.41000000000008,0.622815776335495,0.801470404361204,2.03257691772241,1.94999810311469,0.810293731477674,10.1966666666667,0.881187976205908,807.14,796.15,46.3148316651504,794.8,807.14,791.11,71.0542732376801,795,807.14,784.4,49.208443271768,TRUE,10.99,0.949747223782569,FALSE,FALSE,FALSE,FALSE,2,1,2,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,5.96000000000004,12.1620987654321,2300697.56097561,11.3905,1.67785234899366,1.17449664429613,98.8255033557039,2.85234899328979,97.1476510067102,FALSE,1.42000000000007,11.0700000000001,0.177548825927132,1.40103527267665,1.31896758855294,0.186317540108294,0.712732392241655,0.911578362085365,40.3022670025195,27.445772465693,-4.58142440649692,FALSE,FALSE
"84","13-03-04",805.3,822.84,805,821.5,2775600,821.5,822.84,636,"Mar","1Q","2013","Mon",806.19,TRUE,FALSE,FALSE,TRUE,807.14,TRUE,796.15,FALSE,FALSE,TRUE,797.8,TRUE,FALSE,FALSE,FALSE,17.84,12.2163855421687,2304859.52380952,11.5145,90.8071748878925,1.68161434977553,98.3183856502245,92.488789237668,7.511210762332,90.8071748878925,TRUE,15.3099999999999,20.3,1.89905605378384,2.53369945082376,2.71574683037836,3.97023274651007,3.88608571392441,11.5966666666667,1.0071359300592,822.84,796.15,88.7973023604346,801.1,822.84,796.15,76.433121019108,794.8,822.84,791.11,84.1474944847149,TRUE,17.84,1.54935081853316,TRUE,TRUE,FALSE,FALSE,3,1,2,6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10.99,12.1478048780488,2299187.95180723,11.5715,76.3421292083721,15.0136487716103,84.9863512283897,91.3557779799824,8.64422202001757,TRUE,4.99000000000001,6.41000000000008,0.622815776335495,0.801470404361204,2.03257691772241,1.94999810311469,0.810293731477674,0.881187976205908,46.3148316651504,71.0542732376801,49.208443271768,FALSE,FALSE
"85","13-03-05",828.93,840.15,828.9,838.6,4044100,838.6,840.15,636,"Mar","1Q","2013","Tue",821.5,TRUE,FALSE,TRUE,FALSE,822.84,TRUE,805,FALSE,FALSE,TRUE,805.3,TRUE,FALSE,TRUE,FALSE,17.3099999999999,12.2770238095238,2325321.17647059,11.77,85.9555555555562,0.266666666666424,99.7333333333336,86.2222222222226,13.7777777777774,85.9555555555562,TRUE,17.1,32.41,2.0815581253804,4.02014413475731,4.66799800299551,4.85383480457127,6.13443357422196,15.38,1.30671197960917,840.15,805,94.7368421052634,797.8,840.15,796.15,92.7272727272729,801.1,840.15,796.15,85.2272727272727,TRUE,11.25,0.955819881053526,FALSE,FALSE,FALSE,FALSE,3,1,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,17.84,12.2163855421687,2304859.52380952,11.5145,90.8071748878925,1.68161434977553,98.3183856502245,92.488789237668,7.511210762332,TRUE,15.3099999999999,20.3,1.89905605378384,2.53369945082376,2.71574683037836,3.97023274651007,3.88608571392441,1.0071359300592,88.7973023604346,76.433121019108,84.1474944847149,TRUE,FALSE
"86","13-03-06",841.03,844,828.81,831.38,2873000,831.38,844,636,"Mar","1Q","2013","Wed",838.6,FALSE,TRUE,TRUE,FALSE,840.15,TRUE,828.9,TRUE,FALSE,FALSE,828.93,TRUE,FALSE,TRUE,FALSE,15.1900000000001,12.3112941176471,2331689.53488372,11.9475,-63.5286372613558,80.4476629361421,19.5523370638579,16.9190256747863,83.0809743252137,63.5286372613558,FALSE,-7.22000000000003,9.88,-0.860958740758411,1.20267802799756,3.12457361167962,3.76684972541188,3.95108654880092,16.78,1.40447792425194,844,828.81,16.1290322580648,805.3,844,805,66.871794871795,797.8,844,796.15,70.1776384535006,FALSE,15.1900000000001,1.27139568947479,FALSE,FALSE,TRUE,FALSE,3,1,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,17.3099999999999,12.2770238095238,2325321.17647059,11.77,85.9555555555562,0.266666666666424,99.7333333333336,86.2222222222226,13.7777777777774,TRUE,17.1,32.41,2.0815581253804,4.02014413475731,4.66799800299551,4.85383480457127,6.13443357422196,1.30671197960917,94.7368421052634,92.7272727272729,85.2272727272727,FALSE,FALSE
"87","13-03-07",834.06,836.62,829.58,832.6,2052700,832.6,844,636,"Mar","1Q","2013","Thu",831.38,TRUE,FALSE,TRUE,FALSE,844,FALSE,828.81,FALSE,TRUE,TRUE,841.03,FALSE,TRUE,FALSE,FALSE,7.03999999999996,12.25,2328482.75862069,11.5765,-20.7386363636354,63.6363636363626,36.3636363636374,42.8977272727272,57.1022727272728,20.7386363636354,FALSE,1.22000000000003,-6,0.146743967860674,-0.715478177915574,1.3511868533171,3.2759027028368,3.91912131802297,13.18,1.13851336759815,844,828.81,-55.4970375246868,828.93,844,828.81,24.1606319947338,805.3,844,805,70.0000000000002,TRUE,7.03999999999996,0.608128536258797,FALSE,FALSE,FALSE,FALSE,3,1,2,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,15.1900000000001,12.3112941176471,2331689.53488372,11.9475,-63.5286372613558,80.4476629361421,19.5523370638579,16.9190256747863,83.0809743252137,FALSE,-7.22000000000003,9.88,-0.860958740758411,1.20267802799756,3.12457361167962,3.76684972541188,3.95108654880092,1.40447792425194,16.1290322580648,66.871794871795,70.1776384535006,FALSE,FALSE
"88","13-03-08",834.5,834.92,825.05,831.52,2911900,831.52,844,636,"Mar","1Q","2013","Fri",832.6,FALSE,TRUE,TRUE,FALSE,836.62,FALSE,829.58,TRUE,TRUE,FALSE,834.06,TRUE,FALSE,FALSE,FALSE,9.87,12.2226436781609,2335112.5,11.4045,-30.1925025329282,95.7446808510642,4.25531914893575,65.552178318136,34.447821681864,30.1925025329282,FALSE,-1.08000000000004,0.139999999999986,-0.129714148450644,0.016839471721708,-0.844264249940385,1.21972002434572,3.1419392450911,10.7,0.938226138804858,836.62,825.05,-21.9533275713047,841.03,844,825.05,-50.1846965699207,828.93,844,825.05,13.6675461741426,FALSE,9.87,0.865447849533079,FALSE,FALSE,TRUE,FALSE,3,1,2,5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7.03999999999996,12.25,2328482.75862069,11.5765,-20.7386363636354,63.6363636363626,36.3636363636374,42.8977272727272,57.1022727272728,FALSE,1.22000000000003,-6,0.146743967860674,-0.715478177915574,1.3511868533171,3.2759027028368,3.91912131802297,1.13851336759815,-55.4970375246868,24.1606319947338,70.0000000000002,FALSE,FALSE
"89","13-03-11",831.69,839.7,831.5,834.82,1594700,834.82,844,636,"Mar","1Q","2013","Mon",831.52,TRUE,FALSE,TRUE,FALSE,834.92,TRUE,825.05,FALSE,FALSE,TRUE,834.5,FALSE,TRUE,FALSE,FALSE,8.20000000000005,12.1769318181818,2326793.25842697,11.4215,38.1707317073168,2.31707317073236,97.6829268292676,40.4878048780492,59.5121951219508,38.1707317073168,FALSE,3.30000000000007,2.22000000000003,0.396863575139506,0.266634638481866,0.413769876590742,-0.450751252086812,1.62142422398053,8.37,0.732828437595762,839.7,825.05,2.18430034129726,834.06,839.7,825.05,5.18771331058088,841.03,844,825.05,-32.7704485488122,TRUE,8.20000000000005,0.717944227991073,FALSE,FALSE,FALSE,FALSE,3,1,2,6,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,9.87,12.2226436781609,2335112.5,11.4045,-30.1925025329282,95.7446808510642,4.25531914893575,65.552178318136,34.447821681864,FALSE,-1.08000000000004,0.139999999999986,-0.129714148450644,0.016839471721708,-0.844264249940385,1.21972002434572,3.1419392450911,0.938226138804858,-21.9533275713047,-50.1846965699207,13.6675461741426,FALSE,FALSE
"90","13-03-12",830.71,831.89,823.67,827.61,2008300,827.61,844,636,"Mar","1Q","2013","Tue",834.82,FALSE,TRUE,FALSE,TRUE,839.7,FALSE,831.5,TRUE,TRUE,FALSE,831.69,FALSE,TRUE,FALSE,TRUE,8.22000000000003,12.1324719101124,2323254.44444444,11.37,-37.7128953771291,85.6447688564484,14.3552311435516,47.9318734793192,52.0681265206808,37.7128953771291,FALSE,-7.21000000000004,-3.90999999999997,-0.863659231930236,-0.470223205695586,-0.599327408119144,-0.453462917077629,-1.31051752921536,8.76333333333336,0.770741717971271,839.7,823.67,-25.4522769806614,834.5,839.7,823.67,-42.9819089207732,834.06,839.7,823.67,-40.2370555208977,FALSE,8.22000000000003,0.722955145118735,FALSE,FALSE,TRUE,FALSE,3,1,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,8.20000000000005,12.1769318181818,2326793.25842697,11.4215,38.1707317073168,2.31707317073236,97.6829268292676,40.4878048780492,59.5121951219508,FALSE,3.30000000000007,2.22000000000003,0.396863575139506,0.266634638481866,0.413769876590742,-0.450751252086812,1.62142422398053,0.732828437595762,2.18430034129726,5.18771331058088,-32.7704485488122,FALSE,FALSE
"91","13-03-13",827.9,830.69,822.31,825.31,1641300,825.31,844,636,"Mar","1Q","2013","Wed",827.61,FALSE,TRUE,TRUE,FALSE,831.89,FALSE,823.67,TRUE,TRUE,FALSE,830.71,FALSE,TRUE,FALSE,FALSE,8.38000000000011,12.0907777777778,2315760.43956044,11.3625,-30.9069212410501,66.7064439140807,33.2935560859193,35.7995226730306,64.2004773269694,30.9069212410501,FALSE,-2.30000000000007,-9.5100000000001,-0.277908676792216,-1.13916772477901,-0.746825091398884,-0.875570502041811,-0.730111381077247,8.26666666666673,0.727539420608732,831.89,822.31,-56.3674321503139,831.69,839.7,822.31,-36.687751581369,834.5,839.7,822.31,-52.8464634847614,FALSE,8.38000000000011,0.737513751375146,FALSE,FALSE,TRUE,FALSE,3,1,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,8.22000000000003,12.1324719101124,2323254.44444444,11.37,-37.7128953771291,85.6447688564484,14.3552311435516,47.9318734793192,52.0681265206808,FALSE,-7.21000000000004,-3.90999999999997,-0.863659231930236,-0.470223205695586,-0.599327408119144,-0.453462917077629,-1.31051752921536,0.770741717971271,-25.4522769806614,-42.9819089207732,-40.2370555208977,FALSE,FALSE
"92","13-03-14",826.99,826.99,817.39,821.54,1651200,821.54,844,636,"Mar","1Q","2013","Thu",825.31,FALSE,TRUE,TRUE,FALSE,830.69,FALSE,822.31,TRUE,TRUE,FALSE,827.9,FALSE,TRUE,FALSE,FALSE,9.60000000000002,12.0634065934066,2308536.95652174,11.5735,-56.7708333333337,100,0,43.2291666666663,56.7708333333337,56.7708333333337,FALSE,-3.76999999999998,-6.07000000000005,-0.456798051641194,-0.733437247012492,-1.59076208044849,-1.20021166057341,-1.32836896468893,8.73333333333339,0.754597428032434,830.69,817.39,-47.8195488721803,830.71,831.89,817.39,-63.2413793103453,831.69,839.7,817.39,-45.4952935903185,FALSE,9.60000000000002,0.829481142264657,FALSE,FALSE,TRUE,FALSE,3,1,2,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,8.38000000000011,12.0907777777778,2315760.43956044,11.3625,-30.9069212410501,66.7064439140807,33.2935560859193,35.7995226730306,64.2004773269694,FALSE,-2.30000000000007,-9.5100000000001,-0.277908676792216,-1.13916772477901,-0.746825091398884,-0.875570502041811,-0.730111381077247,0.727539420608732,-56.3674321503139,-36.687751581369,-52.8464634847614,FALSE,FALSE
